unitid,opeid
450915,04116500  
167996,00221700  
107761,-2      
483692,04212600  
457448,04163200  
418162,3089700.0
156019,01046100  
450933,04121500  
484756,42098871  
418171,03096200  
483708,04213400  
450942,04131400  
483717,04213600  
450951,04120900  
483726,04214700  
450960,04132700  
418199,01170300  
418205,02220800  
168005,00221800  
483744,04215200  
123299,00128900  
188836,-2      
221607,00530700  
483753,04215500  
450988,04092300  
484765,82098821  
221616,00535400  
483762,04216600  
450997,4127800.0
188854,00757200  
221625,00402500  
483771,4217900.0
451006,04119200  
221634,02092800  
483780,04219000  
451015,4134500.0
418250,03034200  
221643,01269300  
123341,00129000  
385488,-2      
221652,00710500
123350,02064300  
483799,04219300  
427168,-2      
451033,04125100  
188890,00751800  
483805,04220100  
385503,03011600  
451042,04128800  
418278,03095600  
451051,04130700  
431831,03119600  
483823,04221300  
123378,02599900
188915,00643500  
451060,04127400  
483832,4222100.0
385530,-2      
188924,00643502  
418302,01076200  
483841,04223200  
123396,02188400  
188933,00279803  
451079,04133500  
221704,00672500
157100,00196500  
483850,04223300  
385549,02248200  
188942,02506000  
451088,4132200.0
385558,03042701
188951,-2      
451097,04126900  
221722,00805100  
484783,42098854  
156189,00195100  
451103,04128400  
418339,02052701  
483878,04223700  
451112,4131900.0
418348,02250900  
483887,04223900  
451121,04120400  
188979,-2      
156213,00195200  
490249,04257800  
483896,04225000  
451130,03939300  
188988,00737200  
156222,00195300  
221759,00353000  
166018,00466100  
244491,02319800  
156231,00199000  
221768,00353100  
195340,-2      
451149,04119400  
156240,00199001  
385619,03108500  
451158,04134800  
189015,00266900  
418393,00534400  
123484,00118700  
451167,04130400  
129808,00976500  
221795,00743900  
123493,00950900  
451176,04120500  
418409,00536500  
483948,04226000  
451185,04128500  
418418,00594200  
156277,02518900  
451194,03720300  
418427,00752900  
446570,3768400.0
156286,00195400  
451200,4089300.0
221829,00956700  
483975,04226700  
418445,00865300  
221838,00352200  
483984,04227900  
451219,04117500  
418454,01000600  
221847,00352300  
187444,00262500  
451228,04121000  
418463,00657702  
189088,00267100  
484002,04228100  
451237,04132900  
189097,00270800  
484011,04228300  
451246,4120700.0
189103,00947901  
418481,02158300  
243072,02534900  
484020,04228400  
451255,04116900  
418490,02244000
123581,2608900.0
451264,04128000  
156356,00195800  
484039,04228900  
451273,04121600  
418506,2276600.0
156365,00195900  
484048,04229000  
393649,03969600  
451282,04121100  
418515,02282500  
221908,00537800  
484057,04229200  
451291,03968300  
418524,02306200  
189149,02192500
457509,04163800  
385761,-2      
484066,04229300  
418533,02310800  
189158,02454301  
484817,00961301  
156392,00524400  
233596,00866109  
484075,04229700  
418542,02330300  
446589,03856300  
123633,02597300  
484084,04229900  
418551,02347900
156408,00196100  
123642,02277400  
484093,04230200  
418560,02350200  
156417,02535600  
123651,00129300  
451334,04037500  
156426,02340800  
484109,04230300  
451343,04131300  
476577,04184800  
221971,00352800  
484118,04230400  
451352,03555300  
156444,01172500  
157146,01240400  
123679,00807100  
451361,04125000  
189219,01183000  
484136,04231300  
451370,04123400  
418603,02550000  
189228,00739400  
221999,00353500  
385840,-2      
484145,04232400  
418612,02554500  
156471,03083700  
484154,04232900  
452063,02569302  
451389,3637300.0
189246,00739402  
484163,04233100  
418630,03008300
446604,03802300  
222026,02294000  
484172,04233400  
189264,01192200  
222691,1005700.0
484181,04234500  
189273,01119200  
451422,4123200.0
418658,03493302  
222053,00991200  
451431,4123300.0
189291,00476700
484206,04237100  
451440,3809400.0
418676,2241900.0
156541,00196200  
451459,04117700  
189316,01166800
146241,00169800  
385929,03370300  
451468,03837300  
484242,3765300.0
222099,00494700  
451477,04124500  
123800,00129400  
222105,01155300  
451486,4116700.0
418719,02512100  
451495,04127500  
418728,02549200
451501,04117200  
418737,02549700  
451510,04096300  
156602,-2      
222141,02512000
385983,02610700
484288,3992300.0
418755,03061900  
184481,00710700  
451529,04124100  
156620,00196300  
484303,04179400  
451538,03701300  
418773,03070500  
451547,04125500  
189404,02105900  
418782,02297702  
156639,01024400
484321,02289701  
222178,00353700  
451556,04131700  
189413,01302900  
418791,03076000  
156648,00199100  
484330,02180110  
451565,04125400  
189422,02106800  
156657,001991A1  
484862,02052300  
451574,04072300  
135337,01016100  
484349,02246305  
451583,04121700  
183071,00258901  
156675,3516500.0
484358,02246306  
451592,4133400.0
156684,-2      
484367,01287202  
129880,00887200  
418834,02552500
189459,02075700  
118958,00720400  
484376,01287203  
189468,00928400  
484385,02074007  
475495,04193200  
189477,03903400  
123943,00123000  
484394,04173201  
123952,02075800  
451635,04132800  
418870,02326300  
156727,03007000  
397492,-2      
451644,04120000  
189501,00267700  
156736,00461700
123970,00129500  
451653,04132600  
156745,00196400  
451662,00747000  
156754,02551100  
451671,00153702  
418904,02078100  
457572,04166700  
195429,268300.0
441672,03561400  
418913,02176100  
386153,02556700  
189547,00286200  
222318,01127700
451699,04051318  
189556,00267801  
156790,00696200  
451705,02594303  
418940,03061802
189565,00267806  
479424,04195401  
451714,01248301  
189574,00267805  
222345,00988400
451723,00869413  
189583,00267800  
222354,00813700
451732,00869403  
195438,02505900  
189592,00267803  
135364,03100900  
451741,02189103  
413893,02559315  
418977,00988600  
222372,02281600
386214,01054000
454768,04138700  
418986,02089200
462406,72098833.0
156851,00199300  
222390,02265400
451769,00464606  
156860,00199400  
451778,3927301.0
446668,01258406  
451787,-2        
419022,3091100.0
222415,01249200
113528,00119400  
451796,01258405  
189653,2572900.0
419031,02068000  
451802,3513301.0
419040,02076800
222433,01306600
451811,3513302.0
386278,-2      
156903,842500.0
451820,02117102  
222451,02281500
484598,03930302  
222761,1248200.0
156921,00696100  
222460,02100700
446677,00367405  
156930,00696103  
484613,02098800  
451848,02179939  
189705,00268100  
419086,00551400
451857,03026504  
189714,02056400  
156949,2275003.0
419095,00555700  
451866,03026513  
419101,01241400  
484640,02098869  
222497,00360700  
386339,-2        
419110,01255300  
156967,01042400  
451884,00405721  
157234,4141800.0
222512,-2      
451893,3028501.0
135391,00150400  
484668,32098816  
419138,02237100
451909,03010802  
189769,02348700  
419147,03066700  
451918,02275000  
441229,03639300  
419156,03097802  
451927,03951300  
189787,03172400  
443605,2312203.0
157021,01048900  
451936,10732930.0
444954,04041400  
157030,03002100  
222567,00353900  
451945,00732973  
189802,01236401  
195474,00281600  
419183,03097700  
222576,00354000  
451954,10732916  
189811,01236400  
484729,42098827  
124283,00128800  
157058,00196800  
451972,10732924  
166717,02163600  
484747,42098867  
451981,10732900  
189839,00286100  
419217,03099600  
157076,00196900  
451990,00732983  
189848,00268500  
419226,03103900  
168175,01071100
157085,00198900  
189857,00477600  
419235,03102000  
222628,02259400  
386472,00962111  
452009,04139400  
419244,03104500  
456959,00396903  
452018,04051301  
419253,03101800  
222646,01209300
124344,2054900.0
430324,-2      
386490,-2      
452027,01303919  
189884,-2      
419262,3100600.0
157119,01273200  
452036,02569303  
446710,32098895.0
419271,03097600  
452045,02569304  
419280,03101000  
222673,2136800.0
211875,02324600
452054,02616704  
413945,02321400  
195492,1083700.0
222682,2200800.0
375717,00920403  
484835,02189106  
189927,-2      
452072,02180107  
419305,03099300  
484844,-2        
124399,00792600  
452081,02339702  
419314,03103700  
222707,1005900.0
157173,00970700  
452090,02179935  
222716,-2      
124414,-2      
189954,02176000  
419332,03101400  
157270,01208800  
484871,04230100  
452106,02241909  
419341,03103300  
484880,03035801  
452115,03010616  
375726,00920400  
419350,03098100  
157207,00197100  
452124,03480303  
189981,00282200  
157216,00197200  
484899,04194501  
452133,4143300.0
189990,04233700  
419369,03098800
452142,003273A1  
419378,03101200  
452151,-2        
190008,02125500  
484923,04238700  
135434,2156300.0
484932,04038600  
124487,03403300  
124496,02497306
419411,03099000  
484950,02101005  
224554,00356500  
452188,-2        
222813,03003800
452197,-2        
190053,00678700  
222822,00666100  
221281,02237900  
157289,00199900  
452203,1170100.0
446738,42098878.0
222831,00354100  
157298,00197400  
452212,-2.0
190071,00644300  
157304,00901000  
452221,-2        
190080,00270000  
419457,02179903  
484996,02527505  
452230,-2.0
157322,00199602  
124557,00131100  
190099,00270100  
485014,00817812  
148177,01258400  
419439,3099200.0
419484,01005500  
222877,02081400  
386719,-2      
452258,-2.0
119067,00124200  
222886,02521200  
485032,04149101  
452267,-2        
484978,03010635  
157359,2576200.0
234377,00376100  
485041,03610301  
419509,12098865.0
240222,-2      
485050,3023402.0
452285,-2        
419518,00287201
157377,00197500  
190150,00270700  
157386,00197600  
452300,-2        
419536,2075413.0
419448,-2      
157395,3103500.0
485078,00183911  
190169,00678900  
222938,02117100  
452319,-2        
450809,01049021  
452328,-2        
190187,02269600
200554,02242900  
452337,-2        
419572,467332.0
222965,01306601
485111,00157100  
130004,00139900  
157438,00527300  
386816,-2      
419590,02103902
222983,00354300  
124681,02559300  
179159,00250600  
452364,-2        
446765,42098830.0
222992,01201500  
195544,00282500  
485139,03830301  
452373,02491102  
419606,02103903
223001,00354400  
480976,04211000  
452382,-2        
190239,00757300  
124706,00853700  
261083,-2      
190248,00270900  
228316,00361400  
157483,00197900  
485166,02154400  
419633,03025001  
452407,-2        
419466,03104600  
452416,-2        
157508,02323700  
424929,-2      
485193,03445502  
419660,02283800  
223056,01226800  
190293,00818903  
261092,-2      
419679,03106400
190309,02617002  
419688,03105700  
223083,00660600  
452461,-2        
190318,00752200  
231110,00369500
157553,00199600  
157331,00696000  
485236,04236800  
196194,00284800  
452470,-2        
419703,02297700  
485245,04171501  
419712,02297701  
485254,3875301.0
419721,02297705  
157580,-2      
223117,02331200  
485263,02110800  
452504,-2        
157599,04051319  
485281,00405739  
190372,00271000  
157605,00696002  
452522,-2.0
190381,02182100  
157614,01054210  
223153,-2      
485306,04174201  
452540,-2        
243115,00722800  
157632,00198300  
176284,-2      
157641,-2      
441335,01169700  
190114,00976900  
190415,00271100  
455886,04147100  
157650,02173203  
124885,00115800
490489,04248700  
190424,00271101  
485342,04194200  
190433,002711A1  
179195,02214500  
157669,00757305  
485351,04225800  
190442,00286300  
173735,00235500  
157678,00945913  
485360,04239700  
124584,01324700
190451,00644500  
223223,00494900  
183105,00529100  
430421,00982807  
223232,00354500  
452610,-2        
485379,04162502  
157702,01089500
124937,00760700  
485388,04162503  
457730,04160200  
157711,00199700  
119128,03181300  
452629,-2        
157720,00576200  
485403,04217400  
452638,-2        
475529,02296003  
485412,04115301  
452647,-2        
196200,00285000  
480985,04218300  
157739,00199800  
485421,03112110  
190512,00727300  
157748,00198200  
190521,00269100  
157757,00196000  
190530,00269200  
157766,00461800  
479585,10732948  
168290,00222800  
157775,-2      
485458,00551100  
452692,-2.0
190549,00268700  
223320,00354600  
485467,00974800  
190558,00269800  
201061,00301100  
157793,00461900  
452708,-2        
137281,00152300  
190567,00268800  
485485,04242000  
206525,00314300  
190576,00476500  
157809,00200100  
485494,04242500  
190585,00861100  
157818,00198700  
485500,04242600  
446826,02160304  
190594,00268900  
157827,02251500  
190600,00269300  
485519,04243400  
157845,02262900  
485528,04243600  
125082,02128200  
190619,00269400  
157854,00549500  
485537,04243900  
387235,3178400.0
190628,01005100  
420006,00149902  
157863,00198800  
485546,04244000  
452780,-2        
190637,00702200  
119155,02205700  
195614,00587700
190646,01009700  
420024,02334403  
485564,04245400  
452799,-2        
420033,-2      
223427,00354900  
250230,-2      
190664,00269000  
420042,32098839  
452814,-2        
190673,00269700  
452823,-2        
190682,03191300  
157915,-2      
420060,-2      
452832,-2        
190691,00475900  
485607,04249800  
452841,2580101.0
195623,02491400  
223472,02144800  
146472,00769400  
125170,02242700  
190707,01161400  
157942,00197901  
223481,02614400
190716,00271200  
203845,00307300  
157951,00200200  
387332,-2      
190725,00280800  
420103,03008601  
183114,00756000  
190734,2187300.0
420112,02293601  
223506,00728700  
217475,00340800  
452887,04206700  
420121,031261A6
119173,00124300  
190752,04119600  
457776,04162400  
420130,02558703  
223524,02100200  
125222,02913900  
146481,00170600  
190761,00271300  
452911,-2        
190770,00266700  
125240,-2      
485087,3064401.0
190789,01191700  
485704,04241900  
217484,00341400  
452939,-2        
190798,01191600  
452948,03083703  
452957,-2.0
420194,3108700.0
485731,04238900  
452966,-2        
420200,03108200  
452975,-2        
137290,-2      
125301,4049300.0
387448,03126500
223612,03092300
125310,02061600  
158079,02493400  
452993,-2        
485768,04233900  
108269,03288300  
125329,02061700
420246,03107000  
453020,-2        
420255,03106900  
125347,-2      
441414,03570400  
484710,82098816  
485801,04225500  
223658,2074100.0
457800,04133700  
485810,04236900  
223667,2294800.0
190901,-2      
420282,02332901
420291,001205A2  
158158,02601000  
190929,-2      
453075,4138000.0
430500,3166300.0
190938,-2      
420316,03010602  
485856,04232000  
453093,-2        
125417,-2      
190956,00644800  
485874,04249300  
453109,01040501  
420343,00793810  
190974,00904300  
420352,3189400.0
485120,04221101  
201131,02187900  
190983,00271800  
420361,-2        
158219,3789401.0
441432,3564300.0
420370,03104300  
210401,00322700  
485908,-2        
125462,00117600  
174394,00735100  
223773,00356100  
444486,03777300  
119216,00124600  
420389,-2      
158246,00462100  
381361,03976300  
125480,2052300.0
179292,00247101  
157447,00927500  
420398,03372300  
420404,00732919  
158264,-2      
125499,00133800  
420413,-2      
485953,04248000  
420422,-2      
223816,00400300  
206604,00307800  
158282,02263600  
387660,03490400  
420431,03155500  
191056,010684A1
223825,01062401  
420440,03122900  
191065,01068402
125532,00974800  
408677,-2      
157456,03029200  
191074,01068401
158307,00548806  
195128,00281000  
191083,01068400  
223852,01293000  
485999,04227200  
443906,42098844.0
191092,-2      
158325,02335700  
387703,-2      
420477,-2      
158334,02335702  
125569,-2      
420486,03223305
158343,02197500  
486026,04231500  
119234,03933300  
420495,02116000  
158352,00548800  
387730,03120400  
420501,2116009.0
191126,00286600  
157465,00931300  
223898,00355300  
420510,03932400  
486053,-2        
223913,01181700
420529,001204A4  
223922,00355400  
206622,00314400  
453303,-2        
420538,04254400  
223931,03009900
392309,-2      
486080,04117000  
195702,00646100  
420556,04151900  
486099,04119800  
486105,04124600  
420574,00108102  
191199,00753200  
486114,04150700  
244233,02515400  
191205,01256100  
420583,03271300  
158440,02234000  
387819,03027100  
420592,005258A1  
195711,00972000
387837,-2        
191232,-2      
224004,00355700  
486150,04194000  
191241,00272200  
224013,02058600  
387855,-2      
453394,-2        
125718,02276800  
453400,-2        
486169,04204800  
125727,00134100  
408710,-2      
224040,-2      
453419,-2        
195720,00282100  
486196,04210400  
191287,02575400  
486202,04212400  
453437,-2        
420671,01092302  
123916,00408000  
486211,4215600.0
191302,00286700  
420680,-2      
158538,01109700  
486220,04215700  
458098,04165800  
191311,02231901  
490832,02339710  
387925,03008600  
453464,00372611  
486239,04216900  
453473,00372610  
486248,04221700  
453482,461704.0
191339,00678200  
224110,00355800  
486257,04224300  
420723,04194900  
158583,00548832  
420732,-2      
125824,-2      
485184,03445501  
453507,-2.0
420741,02151903  
152044,02491000  
486284,04227800  
420750,02057801
191375,-2      
224147,01116100  
486293,04228800  
179353,02551300
191384,2265200.0
158617,03010400  
224156,01248300  
453534,-2        
191393,2265204.0
486309,04231400  
453543,-2        
420778,-2      
453552,02104002  
191409,04208800  
420787,-2      
158644,01163100  
441502,03294305  
224183,2119205.0
191418,-2      
420796,01260503  
420802,02598000  
158662,00462500  
486345,04232300  
388043,00461700  
224208,-2      
486354,04233200  
453598,-2        
212133,00325900  
224226,00356000  
486372,04234000  
425126,-2      
486381,04234200  
224244,00694100  
486390,04234300  
420857,03113108  
365055,02525600  
224253,00933100  
453631,-2        
420866,02179921  
158723,02055500  
486406,04234800  
453640,-2        
486415,04234900  
486424,04235400  
191515,00272800  
441520,03607300  
191524,01152700
228529,00363100  
486442,04236400  
388140,001205A5  
191533,00272900  
224305,00356200  
420918,-2      
183141,00923600  
158778,00989800  
157535,00198000  
126012,00884600  
420927,-2      
158787,02619200  
453701,-2        
420936,-2      
453710,-2        
486479,04237500  
420945,02609901  
158802,00200400  
486488,04237600  
158811,-2      
224350,00356300  
486497,04237800  
420963,02075415
486503,04238200  
453738,-2        
420972,2075416.0
191597,01015300  
486512,04238400  
157544,-2      
453747,02158503  
420981,03193300  
446996,00826301  
195775,-2      
191612,00478800  
196237,00710900  
113856,02226000  
486530,04238600  
124779,01244601  
191621,00273500  
191630,00273100  
421009,32098863.0
224402,1072724.0
126100,00914600  
453783,-2        
421018,32098879.0
486558,04240200  
453792,04177300  
191649,00273200  
158884,02166100  
486567,04240500  
191658,-2      
158893,00548810  
486576,04240900  
224439,02591100  
453817,01174501  
191676,00273400  
486594,04241500  
444927,04051306  
486600,04241700  
453835,-2        
119331,00124700  
453844,-2        
158936,00548811  
486619,04241800  
126173,-2      
158945,00548812  
184870,02104000  
126182,00134500  
191719,00286800  
158954,03020100  
450474,32098828.0
191728,02206000  
126207,00758200  
141185,00159600  
224527,00356400  
191764,1210700.0
234030,00373500  
224536,03091200  
388380,-2      
159009,00200600  
486691,02079416  
159018,00548813  
453932,-2        
191791,-2      
159027,02582200  
126261,02059400  
130271,00140800  
224572,00851000  
388414,-2      
486725,02074008  
388423,-2      
130776,00138000  
486734,02178902  
126289,00134600  
191834,02294900  
486752,02339706  
224615,00445300  
486761,1047403.0
376039,2153500.0
486770,02279601  
191861,00282303
191870,00843500  
224642,01038700  
486789,261601.0
454023,-2        
214795,00332911  
490319,04261200  
486798,00961805  
454032,4098300.0
485272,03698308  
195155,00281500  
224660,02098301  
126359,01267000  
454041,-2        
191898,00645200
486813,02217123  
388511,03106800  
486822,04177101  
224679,02098300  
388520,03422400  
486831,00488902  
454069,-2        
486840,00157700  
146676,00170900  
191931,00273700  
454078,04152100  
126401,00450300  
191940,02157900  
224712,00356600  
126410,3013100.0
486859,04132601  
486868,04174202  
454102,-2        
191959,00737500  
486877,02179402  
388575,-2      
191968,00273900  
486886,02179403  
191977,00286901
224749,00943200
486895,573201.0
191986,00286900  
486901,00351100  
224758,02267100  
126456,-2      
454139,-2        
485290,00405738  
486910,4208601.0
388609,-2      
192004,00849500  
224776,01303912  
454157,-2        
468909,02559312  
159249,00548823  
126483,-2      
192022,00287000  
486938,00638515  
454175,3832301.0
224800,-2      
486947,00638516  
146694,02361900
192040,00274000  
261719,02209200  
486956,00638517  
454193,02555301  
486460,04237400  
486965,00746901  
388663,02545800  
224828,02306700  
486974,703502.0
454209,1072789.0
126535,01125400
146700,00730307  
454218,00638500  
126544,-2      
388690,-2      
454227,00638500  
417752,03092600  
159319,01184100  
126553,-2      
130785,02296100  
454236,00638501  
124858,-2      
159328,02265600  
487010,00672500  
454245,00638503  
126571,00450824  
192110,00274200  
163091,-2      
126580,00450900  
454263,3390301.0
159355,02330700
443687,3072702.0
487038,3781401.0
487047,03789305  
454281,3485401.0
224907,2276000.0
159373,00201400  
487056,3747303.0
454290,3485402.0
192147,00739800  
159382,00201100  
487065,04205201  
192156,01164700  
159391,00201000  
430704,03179500  
454306,03915301  
421540,01005301  
192165,01054900  
487083,04184701  
435213,02140004  
159407,00201200  
487092,00156401  
421559,01005302  
159416,00201300  
454333,01049028  
192192,00274400  
224961,00497200  
487108,1099701.0
454342,01049035  
126669,00940100  
454351,01049034  
421586,03123100  
159443,3956317.0
126678,00134700  
454360,01049031  
452559,-2        
126687,00887100  
421601,03106700  
152187,02337203  
487144,04207601  
421610,03110400  
454379,01049032  
126702,02078900  
146728,00171200  
192244,2256700.0
126711,00450600  
487162,00561500  
421629,03109400
454403,4131901.0
403414,02335900  
421638,03110600
454412,4132000.0
376109,02186705  
225043,-2      
454421,4132001.0
159513,02258400  
126748,00135900  
454430,4132100.0
487199,3127901.0
421665,03109700  
159522,02117800  
487205,3127902.0
159531,02536400  
225070,00357000  
454449,4132101.0
126775,00134800  
454458,03066302  
490805,00182700  
126784,01157200  
192323,00274800  
441654,03578300  
126793,03027800
421708,03115000  
179894,00252100  
159568,00200700  
487250,02058601  
468963,02584401  
454485,01049039  
454494,01049040  
225122,-2      
454500,01049041  
421735,03116401  
126827,01014800  
421744,00607502
159601,02601100  
490814,02099708  
454519,01049042  
365204,02572000  
441663,03642300  
454528,01049043  
126128,-2      
475592,03010631  
487302,00941200  
454537,04138200  
421771,03110900  
126863,02276900  
454546,02248205  
223214,363208.0
159638,200900.0
126872,02594300  
454555,02248207  
159647,00200800  
454564,2596601.0
159656,00201600  
487339,2128202.0
421805,01017300  
225201,01050900  
487348,04171401  
454582,00193700  
192439,00275116  
487357,00372615  
454591,01116602  
192448,00275100  
126915,02156200  
487366,00372616  
421832,03109000  
192457,00275100  
157687,-2      
159692,00548822  
487375,03115002  
421841,03120700  
192466,00283802  
447139,00869415  
487384,02305801  
421850,03121200
192475,2118700.0
126942,00954200  
225247,00357100  
487393,02305802  
141307,2055000.0
192484,00738800  
159717,00201700  
126951,00793806  
454634,1248209.0
421869,031211A1
487409,02305803  
179539,00808000  
421878,03122600  
487418,02305804  
454652,04149200  
192509,02093700  
421887,03122700
157696,04051316  
126979,00135200  
454661,04138800  
421896,03122500  
487436,02305806  
421902,03120500  
487445,02305807  
163161,002105A1  
192536,2118702.0
225308,00357200  
487454,02305808  
421920,31230000  
454689,04100400  
159780,02191800  
487463,02305809  
192554,00275102  
225326,02138200
454704,4129700.0
389170,-2      
421939,01073700  
159799,00967400  
454713,4132300.0
421948,02507800
447157,966404.0
127042,00764800  
404675,02349900  
454731,4133000.0
421966,03114800
159823,00548824  
487506,03808301  
454740,04134700  
421975,01257302  
225371,00357300  
487524,00204300  
454759,04137200  
487533,04147101  
192624,01302600  
123165,00117400  
487542,135201.0
225399,00357600  
454777,04141300  
485397,01054214  
454786,04141400  
422020,2120702.0
141334,00160100  
225414,01171100  
454795,04141700  
225423,01063300  
454801,04144200  
422039,03052201  
225432,00361200  
454810,03776300  
487579,2270602.0
487588,02157101  
454829,04080300  
192688,00740100  
487603,00378300  
454838,04121200  
403487,00177900  
487612,716401.0
225469,-2      
192703,00275800  
159939,00201500  
487621,01288001  
454856,04148300  
179575,-2      
159948,00201900  
487630,04151501  
127185,00135300  
124964,-2      
454874,04135000  
159966,00200500  
127200,00793300  
487649,04250600  
454883,04135900  
422118,02498700  
225511,00365200  
441724,03620300  
487658,04248400  
190503,00730400  
454892,04140800  
192749,00276000  
225520,00357400  
127219,02267500  
479956,00332900  
127228,02518500  
160001,00548826  
454917,04145900  
160010,00997500  
225548,00357500  
487694,4215601.0
192785,00276300  
487700,2151920.0
454935,04134300  
160029,00202200  
225566,-2        
389408,-2      
452656,-2        
422181,03115700
160038,00202100  
487719,2151921.0
127273,00135400  
422190,04126400  
160047,00548828  
487728,2151922.0
454962,04137000  
192819,00276500  
179593,-2      
389435,03113200
192828,2513500.0
160065,00202300  
487746,03934300  
454980,04147300  
407957,-2      
160074,03106200  
414504,-2      
127316,01285000  
114062,1265100.0
452665,-2        
225627,00357800  
487773,04220500  
192864,00276900  
487782,04221500  
455017,04139700  
487791,04222000  
455026,04141600  
160117,01287900  
250601,02100614  
455035,04136300  
160126,01288000  
487807,04228600  
389505,-2      
455044,04139600  
160135,01282300  
487816,04229400  
114071,1265000.0
455053,04140900  
160144,02323100  
487825,04230800  
455062,04141100  
422297,-2        
487834,04233500  
479983,04195300  
127389,00135500  
455071,04130600  
487843,04233600  
455080,04145700  
487852,04234400  
225715,03013000
487861,04235000  
217013,00339600  
455099,04146100  
225724,02270200
436298,-2      
487870,04236300  
441760,03627300  
206923,00317600  
160199,02327800  
455114,04211800  
225742,00993100
487889,04237700  
455123,-2        
160214,00548817  
225751,908200.0
487898,04239000  
455132,-2        
225760,25389000  
455141,04140700  
192998,2506200.0
487913,04240600  
455150,04140700  
193007,00277204
422385,-2      
487922,04240700  
225779,00908200  
389620,03097400  
193016,00277200  
160250,02065100  
225788,00908204  
455169,04143500  
455178,04146400  
193043,01186000
487959,04242300  
196015,00285500  
455196,04134100  
487968,04242800  
455202,04136400  
125019,00686300  
193061,00933500  
487977,04242900  
455211,04147600  
193070,00397400  
487986,04243000  
228787,00974100  
455220,04125600  
160311,00548829  
225849,00732913  
487995,04243100  
160320,02600900  
193089,-2        
225858,00732907  
127556,00135800  
455239,04134000  
225867,02188600  
488013,04243300  
455248,4137700.0
458168,04157700  
225876,00357900  
488022,04243500  
485476,04231000  
160348,01261100  
225885,00363700  
488031,04243800  
455266,04050400  
365329,02542000  
488040,04244100  
455275,04137800  
160366,00548830  
476708,04192700  
455284,04149100  
488059,04244700  
455293,4133600.0
160384,00548831  
127617,00998100  
488068,04244800  
196033,00285600  
455309,4137100.0
422543,03582300  
455318,4138300.0
152345,01150400
422552,03661300  
160409,00202700  
489803,00202403  
455327,03970300  
422561,-2      
193186,00928300  
127653,02117500  
455336,04129800  
160427,00548833  
488110,04245800  
193201,02219500  
160436,00548834  
431974,02280300  
455354,04142300  
458186,02091702  
127680,00405702  
488129,04246600  
455363,4146600.0
160454,00548835  
225991,02318200  
488138,04246700  
455372,4142100.0
127699,00405703  
455381,04145500  
160472,02518300  
488156,04247000  
455390,04140000  
193247,00479800  
160481,00576100  
127714,01300700  
226019,00358000  
389860,02189000  
488165,04247100  
422631,-2      
226028,01249100
488174,04247400  
193265,02275900  
196051,00285900  
127732,00136100  
488183,04247700  
228820,02568108  
193274,00287101
239743,00385000  
127741,00134900  
226046,-2      
455424,4137900.0
193283,00287100  
450526,02179932  
455433,02155305  
193292,00277500  
455442,-2        
160533,00202500  
488217,04249000  
455451,-2.0
193308,00479900  
160542,-2      
488226,04249400  
455460,03361401  
193317,479901.0
422695,03299300  
127787,00450700  
193326,00287200  
160560,00548802  
452744,-2        
127796,-2      
422710,-2      
455479,02341001  
130527,02228801
488253,04250200  
455488,02341002  
160579,00546700  
226116,02348500  
488262,04250300  
455497,2341004.0
127820,00889600  
226125,01229700  
488271,04250400  
160597,02269300  
226134,00358200  
488280,04250500  
127839,00863500  
190840,00286400  
182111,04051303  
193380,2217800.0
226152,00965100  
455530,2293203.0
488299,04250800  
160621,00202500  
488305,04251400  
390002,03360600
422774,-2      
193399,00270300  
488314,04251500  
455549,00469205  
422783,-2      
488323,04251600  
469142,03030605  
455558,00469206  
160649,00768600  
488332,04251700  
212461,-2      
160658,00203100  
488341,04251900  
436377,3456300.0
455576,-2        
160667,00675600  
226204,00358300  
488350,04252000  
455585,00464607  
160676,00548840  
127909,00954300  
455594,-2.0
160685,4130101.0
243081,02482400  
455600,04051323  
488369,04252300  
422835,03144400  
193025,00277203
160694,00548839  
226231,00358400  
488378,04252900  
441803,03541400  
455619,04051324  
390084,03207300
193478,00287300  
127945,00764900  
455628,03010803  
422862,-2      
160719,00548819  
127954,03306300  
452771,-2        
455637,00931304  
193496,00586700
488411,04255300  
455646,931308.0
488420,04256100  
226277,00793804  
455655,02614205  
234322,-2      
226286,-2      
455664,02155300  
422899,-2      
488439,04256200  
455673,2180204.0
160764,-2      
488448,04258000  
455682,2155304.0
398167,-2      
160791,02244500
226329,358500.0
455707,04066300  
381787,754801.0
128036,02116300  
193575,-2      
196103,00285100  
455725,04152900  
160816,00548808  
455734,03935300  
193593,00711101
414559,3024700.0
455743,4150000.0
226374,03520300  
455752,04150300  
193609,00902900  
160843,00548820  
488527,04256800  
183725,02132300  
455770,04153900  
458256,03010619  
160870,00548842  
226408,00709600  
488554,          
455789,4151100.0
152424,2201804.0
455798,04145400  
190655,00269600  
488572,-2        
130581,02546000  
261773,01173500  
423041,-2      
455813,04142700  
193672,02182200  
488590,-2        
160913,00552600  
455831,04148500  
193690,03184300
485573,04245500  
455840,04147700  
201584,3416400.0
488615,-2        
160940,00458615  
365426,01173206  
441885,3601400.0
128179,02253700  
196307,00284000  
390330,-2      
128188,03066900  
160959,01138500  
455877,04141000  
245281,03263300  
160968,203500.0
128203,02141100  
196130,00284200  
193742,-2      
469197,03035204  
423120,03108600  
160977,00203600  
485582,04246000  
193751,01227700  
